,summonerId,summonerName,leaguePoints,rank,region,championId,mainChampion,championType
1489,289Ija1fEPrmgZLXDs1NIHJKdPrCsB5gr4OJD6G6dAFI,Ablazeolive,1483,I,NA1,13,Ryze,Mage
1490,RfjQldhGCxSPNane6Az4cIcQK5L2rkLV5NnZRnTjxLDP6kw,dasdqwr1,1473,I,NA1,92,Riven,Fighter
1491,7ZXy-yhS3g--cudcjQmOO45vIv9YqU1M41BFrjK--ooB8R8,saving na,1467,I,NA1,236,Lucian,Marksman
1492,05zsCqdMBHEX5lt512lFXw-LFPGmD-ilUrDZtGTy8D0Txbgs,Shrimp Cpt,1467,I,NA1,68,Rumble,Fighter
1493,Xn1U4uz1WTeh8tZKfjlzNIXsOmclLGO63Fv6DGDjAo2qmf4,RoseThorn,1432,I,NA1,60,Elise,Mage
1494,lu_JtQeqFTCXmB6DuHpGLngQedsSkzgyCBmM2vHrv6OxZW8,c2 meteos,1427,I,NA1,107,Rengar,Assassin
1495,ZsPHZjehh-KNZuYUwIjiXJZULIvCuM_mNivBoirHJxw-GI8,Wx Mjm978244659,1383,I,NA1,245,Ekko,Assassin
1496,0a2y7lhhgXBOWproj2LIxf5_mylOoZki0LE9ye0Nm2pRzJM,Cupic,1366,I,NA1,99,Lux,Mage
1497,r6QqWFSvfipUmzb4zp7-ivAO3fS545ISd4-agYbymkVJQKut0n04nXh0oQ,shxchi,1363,I,NA1,238,Zed,Assassin
1498,NIJUYL2gkaUVQAT_xv_Zlg8cAa2F_1xKSp2O2jWmwW0HdKamzTukRpt0rw,vx 13477834055,1350,I,NA1,107,Rengar,Assassin
1499,HsF_JKlXb8DMj056FF8wCQwDNBYWLA_MToep-05xs3rpNWbEKhqCpeLUpQ,kimchi jg,1327,I,NA1,91,Talon,Assassin
1500,S_FdwQCHTGGhP74Ndp4asrm_98s1NoUexje3rHy8EBXXeUQ,cant offrole,1302,I,NA1,64,LeeSin,Fighter
1501,Nl_m79Jlb8Gw6W8eWCTAUWm5-Xv9YhzalEhVLeodZSYt19Q,Kurose,1298,I,NA1,114,Fiora,Fighter
1502,OV5mbosg7VRRmoxKVx1PIKqBD6FLYWr6G6q6KEzqcZ8Nqsc,wechat Hc9999na,1298,I,NA1,157,Yasuo,Fighter
1503,S8CzLaWNln1G8YqYDSbugBZpps4EL9cXWNhOzCh-AuM9WRjU2aKiPUtJMg,Chime2,1289,I,NA1,412,Thresh,Support
1504,ZCBDApwg8QaW8iYKpL3aBNrUHURoiyh6U57U_0gfx9411h0,no invade pls,1267,I,NA1,113,Sejuani,Tank
1505,IE7GB2WlS-qNV6HakOXQkMaB-h_5Nu2Sg00bygEysK1J11M,sandycheeks72,1252,I,NA1,202,Jhin,Marksman
1506,xmiTB8FwxqqcswdJy8HGK5_0m_vTmYYHFqMANLQzRAKegKs,Neøø,1252,I,NA1,81,Ezreal,Marksman
1507,V1pbIaSrQP3HJe721OABE8w93b8DNu3XLOvb0ZqBR8Lz6DU,ASTROBOY99,1249,I,NA1,421,RekSai,Fighter
1508,j0yOcb-fgr5eE2TV6bZRRQdVArQik37tihaZ_Xl4RDF3hP_L,EU Red,1231,I,NA1,81,Ezreal,Marksman
1509,wIlBO-4ua9IhMWgyoC3wGidYMrZ7894MStBuDAIBV6vGp4Q,fox solo,1224,I,NA1,68,Rumble,Fighter
1510,An6HPqIGJcqrpI7P5V6z4Ctwai-LmZk4Nb8-7bF47-dpDz8,TwTv KoKooPuffs,1224,I,NA1,39,Irelia,Fighter
1511,TkzCa2zUshl175NvuaT4beSH5dQWZAuREXHEIEybypBi-ro,5tunt,1216,I,NA1,497,Rakan,Support
1512,B2aIsA41cRs5HfCeGLbZLAgl0P9gbPXIfD9NSD6Xuun79uw,Kenas,1174,I,NA1,92,Riven,Fighter
1513,lPP6ZyRyvDsBUpStkH6ybI0_yD-JlHc6j3VD_4CKEIh2ZRKR-FVPQqP_Fw,caffeine22,1170,I,NA1,104,Graves,Marksman
1514,9waws3wYHEMxbQNWStFBP6Op0NpQO_HnUSyDitvWyKYngEw,Bmfx,1161,I,NA1,236,Lucian,Marksman
1515,tBRLFyAj8aFg7y-HIzu5SsaZEBbIiMZvy-hNxrxfEzynWMk,Sarcasm1,1154,I,NA1,64,LeeSin,Fighter
1516,OSFXfGEQ0jhXGgKIkgxA9yWTP3ySmSA0ePExDZb0FKR5_ww,TSM Tactical,1148,I,NA1,81,Ezreal,Marksman
1517,O0I7Gl2KNXwdc1BDTvE9QBtLun-mPPkKAq9dxn4-VwDEL6A,mabigan,1147,I,NA1,429,Kalista,Marksman
1518,bNMQWMDcEYtZwChaM_61Mh6px-MjwCZ6V9t2wn-0uF0nzF0,Nikkone,1146,I,NA1,9,Fiddlesticks,Mage
1519,Th1iASv5q-cb03M5dkNQtTt8NC4TN6bdgNM8KSThNAB9eoE,warcyclone,1145,I,NA1,81,Ezreal,Marksman
1520,OumPKIXAk-Gh7XDfuLjxeGp4_NAkr8ztd6ddetuy2J4F6TSn,RBOMLDR,1145,I,NA1,92,Riven,Fighter
1521,RPaeEbfiS2dOI8A4RH4RYYjMNr-ySdyYrRhdJVOD-Ml8gGU,The Tank Man,1145,I,NA1,37,Sona,Support
1522,H_Km-eMnFNhfSHgaLK-iCII-PXfzKX4E5bHtKYu_XrRUQ6g,RobbyBob,1141,I,NA1,238,Zed,Assassin
1523,2E3n6v3Uq8UOJZBW2lePV-rtTPCBxV_BVjRb9jssg1JUDYs,Allorim,1140,I,NA1,117,Lulu,Support
1524,fI0a0GAGvm0Ms0PcXCQhzIzaMiT1A1pgdqq92cEqSvAt-j3uvNkS-CkqLA,february 18,1140,I,NA1,164,Camille,Fighter
1525,SNXRZg5oHMzAilf4Z_X4GlBt8bfC2xqA-foAVeqKHvOU_AEZkVNk832QeQ,jinghuashuiyue,1136,I,NA1,91,Talon,Assassin
1526,E6FtcGTdiY5jSiCDcpF8wxbC9X8UZaq6UjZodIPGrB4mQYUr,GRIZZLEY,1135,I,NA1,240,Kled,Fighter
1527,z0HrLVwv8CuKeT9TMfqBlLHZ8D7FWO7NvyXan5AON18T1HM,Nimdle,1133,I,NA1,119,Draven,Marksman
1528,xwQouaHrUBXIbi68RQZ7gOyh22ja0VhgoVCXoQEIOM97JhzWY-beWrskYA,kimchi mid,1128,I,NA1,236,Lucian,Marksman
1529,x_HWOBmKsiOtBMgKw5PFH2w9lRXK3LGk2TLwlCsy_W_gdbXB,Wx Fora999,1125,I,NA1,203,Kindred,Marksman
1530,pCeJ8dKDQDRXKGhsBDQh-i_udfK5FP2NnmgbkRo2zv620gQ,LittleChimp,1122,I,NA1,235,Senna,Marksman
1531,ujzvtn7iaJGOz_xrP08i7uHpI6ujILlXb6rbJxSpMQ6BN0E,Doinp,1122,I,NA1,517,Sylas,Mage
1532,-vOc6C3_OexcC9ujiO3e0JaRrGD0mS438-wS6p_XZoB-WXRO_0mBjph0Vg,100 Lens,1118,I,NA1,157,Yasuo,Fighter
1533,FHYJxybll_RO4visqZXddtpO6sCYQnCwNgUMCniadATPEkQ,hoidro,1116,I,NA1,105,Fizz,Assassin
1534,mxIW4fYuAMB_s76zjo0L8Afpf9KXj5YOLBwqrTtfAeroTQs,Tony Top,1100,I,NA1,24,Jax,Fighter
1535,briShT1RbUBSFkq7cgQHuG0ikE7B6TGygcbV0EAVZmZe8TqSPD-RIMlf7Q,Revengeee,1100,I,NA1,41,Gangplank,Fighter
1536,UEDuvjtzbxHEY2d7-_dM5xf21nfnJBVf_t4zmyZXewVq12A,Doublelift,1087,I,NA1,202,Jhin,Marksman
1537,kUvaf6x34_Axaoztm84NJi8eLoAxbCOVpAEcnWL33W99GdE,TempestLoveYuely,1071,I,NA1,157,Yasuo,Fighter
1538,DmkJKsDqTI7tZN26w0WpFeIOTPvtUIq2r6UJkzEj2uc38ak,Otro Atardecer ,1070,I,NA1,412,Thresh,Support
1539,0mB2aOtswzdq9xJLc1LPJZ72CDsuEMVINITDAHVLxDQWQXw,Good Boi,1066,I,NA1,81,Ezreal,Marksman
1540,iHx9sSyV4GsgqR7hk_XCGVBIYzfEOx5tnMslfTxCqVfuNxmz7cHs5cvqRQ,mec chelou ,1060,I,NA1,142,Zoe,Mage
1541,KZCZq3prhUnWR_lgmmxyWarCiFh2PEvck0h7FTxXdr47i-fi,Faisalll,1055,I,NA1,164,Camille,Fighter
1542,C7oC3U8Q1optvfAZz3B3GRU05QLoPMZe4OTEiu5FWK2sU-c,Feather Daddy,1052,I,NA1,497,Rakan,Support
1543,7IgDLs3Ovb9rkMdPHDHGIVrSujIxF6N9fdRdmpIrwdHT95I-,SkyTec,1052,I,NA1,497,Rakan,Support
1544,b5xFOu8HUQ91dq0UeeExGIRhnSnxgNMQrRHnFEG_X3oD0S2l,Iinks,1047,I,NA1,523,Aphelios,Marksman
1545,oSkFqHIGJ1_klPHvv5et1fHnJhCTcc9npR8xfqweEWNg6GU,spam tab,1045,I,NA1,145,Kaisa,Marksman
1546,1wyIa1OUhkiCbAhRwYyfP0nqh_hTiCFjz_ZJmEoGg-wyku8,Zilean Billion,1044,I,NA1,142,Zoe,Mage
1547,ksKq4UoGM-2OXx7X6XIkg-BWZdWLxJva7AyiECuzR2fhgoaz,who can smoke ct,1043,I,NA1,29,Twitch,Marksman
1548,hX7AAw4cfwwuhb72-je2UsI699ocYUo5Z7zvR80aCtKJVj0,Nader,1041,I,NA1,157,Yasuo,Fighter
1549,dPWEhtApy17TmHciZGBQDxvA1kgeW0qvY286mDkvbkGS8ISjpg2gDrzi5A,donbray1,1038,I,NA1,432,Bard,Support
1550,0rzIBLym84uNyxZw-MqFegy3yl5TagHBcxTNWhGdsigR2n8,Spawwwwn,1037,I,NA1,81,Ezreal,Marksman
1551,XrW1HQ0UDbgVo5ToWqqWPGrCzHn5zITyOkE-272heq8uBE_J,JugTTV,1030,I,NA1,76,Nidalee,Assassin
1552,-3pL_AhlDbrkjshQUj4aaqR3eARLpnWNb7jMOUu5jWbMBhCq,twtv itakute,1029,I,NA1,157,Yasuo,Fighter
1553,zvXtIKH0LAnEr-JJkxfZnYzsSZiNIeyQhyypOiOuSslg6tg,Doxa,1028,I,NA1,4,TwistedFate,Mage
1554,xVi9uAJCTgJHPSMX8mtNaqrHA0Rq9gyT2tn5eO-_Twooem4,tomeito,1028,I,NA1,81,Ezreal,Marksman
1555,pdNFpOcAEEtap5pc4EC_j-BOJVhQcDw8b28TLbdHRAhe3eeJChFzjtox0g,veigo3,1020,I,NA1,64,LeeSin,Fighter
1556,A_V7B7iiiUoIQp4l8GjY6MOvZjpanG0vY5uNKdflaF0gwec,Aiden Yasuo,1019,I,NA1,157,Yasuo,Fighter
1557,a-GMY2rfrrdA1Ny3vPBJD-JVhWzLaVk0PNlhyDkNJukT42Y,pizzaman007,1019,I,NA1,555,Pyke,Support
1558,5q1AiYAFCMQIme-fv8k9YXCKQIi3LCZkXX4FV2zrht6Ho0w,donb,1015,I,NA1,53,Blitzcrank,Tank
1559,S98VPcpR8hPXjOCH_T2p2gg-phB5Wfe7kQc0a-U3yQRbuVLTI400Mh75cg,Yue yun zhi feng,1015,I,NA1,114,Fiora,Fighter
1560,y7uoHmMFWspG1HvpcGfCSGYZ7c5lkRbfmWciOrekCdERG9E,SwordbIue,1014,I,NA1,67,Vayne,Marksman
1561,Wv5DN0NhywHqz7quOTFU4s_rh6tcj-8zHPhDwIWGDStIaLVvXWINkC8DCQ,GYMKING,1013,I,NA1,104,Graves,Marksman
1562,-XQjm9gtefrU_VmzLDF9qdu5EpuraYPrrZAopNT2u8Yf,Dèity,1013,I,NA1,157,Yasuo,Fighter
1563,V5jYlhT6dNAkqQhBae8ZGPxUtnOoRIH7pwD9sRR73-q868E,ChocolateBun,1012,I,NA1,43,Karma,Mage
1564,yCXN6uBE5P-aAm_VaAgshn6aTbelOFyuYcIGRKgP3e4ELD-pc6dorG6fYw,P1ng,1011,I,NA1,89,Leona,Tank
1565,2kLip8VCVnvqStOyar1rIs2D1U8HF29lEtKvGB1O0Ku0ORo,Denathor,1010,I,NA1,164,Camille,Fighter
1566,OokNVXVEKJIUQ_YPpcqa2yPKa5kh2eBvkj8Q9TAE_jL_i2E,Smoothie,1010,I,NA1,412,Thresh,Support
1567,OMOjWGiOnxAwxb1m-krmOBV4AFx4pXZ9yz2g22qj7ASOd_M,Qitong,1007,I,NA1,43,Karma,Mage
1568,L0YKwD2RP1vVCcnkPeW11zHth05ERXD9fJEE-RYVpXQWISU,hate it,1006,I,NA1,92,Riven,Fighter
1569,ATjQpZRkcjoVyEIzNxdT-WCrXLeTFq-9KM_A4wDWirnP5w8,Nzm,1006,I,NA1,55,Katarina,Assassin
1570,M6g2IFt56eO-C_I2PJPDH9HuAGCq-AfoupVM2KnRZXg7_4NbO_hzpcTjQQ,only for myself,1004,I,NA1,104,Graves,Marksman
1571,7D9mqS_rFpn5dM1wd_Z4tXXdkkL8OkA7sGCQvZUZCrhuN64,Topo,1003,I,NA1,78,Poppy,Tank
1572,lsMdmz-3bHk4qlhr-I9hvq_UHQ6MGtYp01BOo137O08Hz1YK,Meslo,1003,I,NA1,92,Riven,Fighter
1573,muornM-J10hBLQfabp_OOoFMoBYZh3vIMra5G7Bx_bgGJxo,Teamgame1,1002,I,NA1,145,Kaisa,Marksman
1574,xgur1DLCuQqryH5Dd1UzB4dAdG0OKmM7jzTnk_ore5aHw3HQTiVJvzmmKw,Ruxfi,1002,I,NA1,246,Qiyana,Assassin
1575,y3t8VJca4PKE1AlWgIFDq0_TkKat2DpDSzT4l32vrR4dJNo,Muak Muak,1001,I,NA1,75,Nasus,Fighter
1576,SmTZTpjQE4HkE1cgpp0JiIokx_jgJ2pv_leYpJ-PXfu0kiU,rklckp251,1001,I,NA1,122,Darius,Fighter
1577,EGXh5ynWX38iHRrrOLnmCBkqSBNz-9rNjaPKR-iDMcts776gS89ntQ0J2A,FLY Johnsun,994,I,NA1,523,Aphelios,Marksman
1578,EMmnLdQ6zt9kUlplpUbc7PvJ43RioLYsy9Jos0PwPoRPlOU,aiya DENG,987,I,NA1,55,Katarina,Assassin
1579,a7qSavMtACVw7BR3JnyxvZbIKvVnqtr1hqm2lyYhOQL-hqk,Pekin Woof,979,I,NA1,142,Zoe,Mage
1580,sUNy50xYhxl7ld7-13nqpj6ZjFm9CzcQwq01hrfwcto5nLY,gzj,978,I,NA1,245,Ekko,Assassin
1581,sUNy50xYhxl7ld7-13nqpj6ZjFm9CzcQwq01hrfwcto5nLY,gzj,978,I,NA1,245,Ekko,Assassin
1582,-0FyV-VZjO3aNFKW0hHlDQSs61r7sdQRTvvJqxCNYpVPKgM,FrosFores,977,I,NA1,121,Khazix,Assassin
1583,OpoZ2uqFjUpoJ7LNNxsLkO-JtioJmFTBkgMrb5fWV8Py1mDY,bunny lovers DM,975,I,NA1,67,Vayne,Marksman
1584,5e9DHV4uTO0bI2KeV211bJCv2GxceF7sA7Owajzif0UJF24,Suntail,971,I,NA1,131,Diana,Fighter
1585,nUNNqTFG3dF6tVH9AmcTXZs6ESxDo0ZOuFr6DzbzzoMySoY,TheWayTruthLife,970,I,NA1,41,Gangplank,Fighter
1586,oH4379tDvNu2gMMmD1fC5R3Pbsc5yCL65erFWjCr3KmiCH8,Kerning Square,969,I,NA1,117,Lulu,Support
1587,c4glB2Qi0bT7_s70nD09aEdpdWUsi3I2vI9dPSohOzfcgzo,Le Kachu,964,I,NA1,245,Ekko,Assassin
1588,n0RxEof1kqgfuIrx6iTmwQN2YN2rxqC1vQlt2kdaPUk4ShMP,Flareon,964,I,NA1,157,Yasuo,Fighter
1589,juU00CRt3i0IPmR0CPhRXAr0kdbnsxA0JlyZo-2NtL6s904,Jinx,963,I,NA1,114,Fiora,Fighter
1590,trxSYYYaKR7v9p-icZjkpg_jJR4ZnvoxvTu0RsD1LuLMbs4,             Tçº,955,I,NA1,246,Qiyana,Assassin
1591,xx0QV1RHcbjpOgtwsQUoqH72uquoIFqwQceZFEVirAd3zHKKl7mZrOEvuA,bigboichoi69,949,I,NA1,50,Swain,Mage
1592,GWJuRWc1FowKvIzMSLjihMynzd_DkIO-nCeAbcvuQo51CQS40S5PSCOtlw,ivy ovo,948,I,NA1,91,Talon,Assassin
1593,PpTEvfjY54NaqgpN9U8xLUkpnxWuSgHcrHVgrVR14olhd5ZZ,Yunqi,944,I,NA1,76,Nidalee,Assassin
1594,TKinxvwGUqMkPaUVa1HI10RfB1X7eknoM2Y4McmVIePev2tMPInJGDI4zQ,OddieIan,941,I,NA1,887,Gwen,Fighter
1595,ycKNn0G-yh_amkLWBqPLUTJ5apIcK2zA9dHiDSswu9tkfu0,RHINOOOOOOOOOOOO,940,I,NA1,412,Thresh,Support
1596,ZRSQnlUMScbFNP9QQEhpo3viJPtyWhhhatzEmv9AQm4ZGAo,lunacia,940,I,NA1,24,Jax,Fighter
1597,50oLmaIBYR79oCmVyItdGydQDkDrVIrI517EHeOeV_MYukE,quante,938,I,NA1,6,Urgot,Fighter
1598,sqAGb0_0nHtZqbzKGJLjBwEwMZiVciPil3NRfAETI__-x5qAq2zVuTTGtw,CLG T0WN,934,I,NA1,39,Irelia,Fighter
1599,_mUBuwfkdh6J30EGKwROa5b-NqfKYgQao8bLBl1cG5thnSVf6sxZMaRwNA,Bejjaniii,934,I,NA1,114,Fiora,Fighter
1600,1zRMZuoFpvVR3d9yS_V7wYHSPUgtKPGIAaK10vIWHKK2Yco,andyincher,931,I,NA1,432,Bard,Support
1601,rZTnyYjXcY5HUvLHNesLc1ikiFWLIzniw3jfx5j0OLFjC2o,Swkeeee,930,I,NA1,40,Janna,Support
1602,B2lDgZu7aLUaPgizZYB6n0lzimdyphNuUlLE5fKnQp4tuyZPG_x49S9Rtg,no social,930,I,NA1,18,Tristana,Marksman
1603,7L_QxkERSGPhs08e9GtMufbk946877v6oSjRbpUcrpEH6vo,Fishlord,929,I,NA1,50,Swain,Mage
1604,gV4XV_4SyT79rfsEIjhakFcu4YArkySxYMpnDlErYn4Ijk-371sSlTNGYg,Minui,927,I,NA1,145,Kaisa,Marksman
1605,Kp2j3Ldqy-lXCiLVAheUPZQpeCDzbTIv5gAAI5xnNNHqU2k,NøticeMeSenpai,925,I,NA1,10,Kayle,Fighter
1606,g30GkD22WvLArWKAvdILJEF-_gU4AItblEySF8xCLjgjhyY,Solarbacca,924,I,NA1,41,Gangplank,Fighter
1607,zGgw271OXeBSlK66rJ6XI96EhMUKisFzppw3sVHWHJtEAOI,smebbintheshy,924,I,NA1,92,Riven,Fighter
1608,sxujCqPTyD8qN8ZAbcl1J5S2bHt7jPBfDl1T8WO6U28qJ08,Armored Mawdad,923,I,NA1,120,Hecarim,Fighter
1609,RZgcHAfnHdjJtnVxfQ-aoQmimmCVCX6tejStieY71DbhgsI,winstxn,922,I,NA1,64,LeeSin,Fighter
1610,7BL3mATP7Z5FQmKr_edVfEsJLlox3yL6Z0K5dGt6hXtMHVvNW9ZCuVeS5w,hanql,921,I,NA1,523,Aphelios,Marksman
1611,i9fZlnaaFa7olVywaoas6RtXttTLXHJ3wVd68GR0jdckJp3R,BIKBIKBIK,920,I,NA1,164,Camille,Fighter
1612,8qSrCQuXD1uvY8qeZpyLwD7Sp5z7E76giiQ4vpF5SzEQUVo,Ahwii,919,I,NA1,103,Ahri,Mage
1613,5uBB5lq2T4pnuBOLOkhfrfOwMA13zWf4htOFtlbpF-HWD79b,JohnnyCap,919,I,NA1,246,Qiyana,Assassin
1614,QFdmFswAjkrjbM9gG0uEa7SqocIUECFM_8ApUDh7kneoLLk,Thats Not Fervor,915,I,NA1,157,Yasuo,Fighter
1615,eQo-CqgBpOdPahI7p_EJhWZjRTHzEAwsEGvLVqwJooHEz8Q,Swordblue,913,I,NA1,412,Thresh,Support
1616,prg11s6uCrG-Yu1tePj2AQHm-dIs8myo8b7XN7fSK8LEfZs,young7,912,I,NA1,134,Syndra,Mage
1617,mO6j-1zhCSTfu1Xs_Dn7mOLrAixWZN33jyqDYuifisWktAE,Laceration,911,I,NA1,238,Zed,Assassin
1618,5_DLlx112JBvU4i2J-nBtzBc4XFEpWATod6gaC8hGeNO09g,Delllarth,911,I,NA1,104,Graves,Marksman
1619,F8puYBsI7PK89kH1Ud_qxHQzvrM-jGS7CCYX8oF2yObBjxI,KeriaMingTankMan,910,I,NA1,81,Ezreal,Marksman
1620,NIFgLM1cZcUj9_5danEM5vMFtSmKBlW5bjWyiZKIb8u5LOM,ATH Demy,910,I,NA1,81,Ezreal,Marksman
1621,Bqkx2Rl-bQfBWxWidsuX_wB2ZyI2yzIZcIq0sw0CWDUHsws,Fanthom,909,I,NA1,7,Leblanc,Assassin
1622,_qG3pv2kMHXJs4irXftBwAc52LIRnUUMOq5fDHJH_U5hIL4ItmepjlceJA,VXpw aixiaoyo333,907,I,NA1,266,Aatrox,Fighter
1623,hVyOVWe1bOF9t3hpXr8hxaPQXeZkyCvMJ_Il4X00kn9-VXY,DrewDozer,907,I,NA1,55,Katarina,Assassin
1624,Jrd1M2Dn5MTQ-Cku-HVh09Hg8mGC9vCYDCwLyK48Mb5No2ko,Solo ap,906,I,NA1,245,Ekko,Assassin
1625,uZM0yiNr863d51jDDASOQ3FaK_6UHO6TrFlTpVLFlWrzhNk,Mekazen,906,I,NA1,92,Riven,Fighter
1626,75Vc8mWvUPvgnSXeA9tGBXPIrHhwtAkHqURYRhlzDaDjpzc,Smol pigglies,905,I,NA1,85,Kennen,Mage
1627,ow2WKOqjP_RO1R0OHXC3Fys_9JQom11AfXa5qWG0yNmQTlmc,bizzy banks,905,I,NA1,526,Rell,Tank
1628,o4xQJLlhWBDr72b9wkQK2iauRf7xy_I04-JmRo9kWPfxxKM,I am Súnlight,905,I,NA1,86,Garen,Fighter
1629,lAsAiFFfWvzMPqfJ6lfN7bDQmV3K0N0_bgWofC0DUG6sLuo,Pluto3,903,I,NA1,412,Thresh,Support
1630,WwwT6ScHpZEF7djViuK8VqNmcpaCgKuKPd4aD2n4Dl2D78g,Sophist Sage,903,I,NA1,81,Ezreal,Marksman
1631,-iHhvBNCU8xqSvbouAKXmjhyA3pQZo8u5tD_bD6WXcPaUZI,Matty,900,I,NA1,104,Graves,Marksman
1632,4z-hxLBopys2XubhOCRGm9aPQM3nI2Pmpj8GtW40U_NSSMc,300 Raheen,897,I,NA1,51,Caitlyn,Marksman
1633,m-henlxX886mF8hk6XFu0FCy8TdimWiuCl4olViM9MiVy1M,PoopSwag69,893,I,NA1,157,Yasuo,Fighter
1634,kiOvC64j8W-LgvlmEug8mB1wxJv939z3FT13vEEr4QvRpKtv,SiddyWiddy123,889,I,NA1,203,Kindred,Marksman
1635,WNUK9tJWDsia_dh8TXeWETfwUnoO69WtKZAws35hCvhKPRgU2tbD-SdVbw,TECHNOVIKING21,889,I,NA1,104,Graves,Marksman
1636,5BmmwV2o7Ssxf6PP8dz4u6P7WE_4hgU7F571xiOc2wFVnbLh0Q5vwZFwtQ,Ichigoat1,888,I,NA1,203,Kindred,Marksman
1637,_xZ20vzbYLPdqFeOE0AOvc4wqTiD_8uzxMOvtlplF_XRZBA,Kaizer Morde,887,I,NA1,82,Mordekaiser,Fighter
1638,Y06pa82UkqQREVKd5oo_X0KV196Pg9iYxF72wlxpqpavXAxLtiA12_yYZQ,play for lane,885,I,NA1,114,Fiora,Fighter
1639,elCf-6SSB4Fbmafe4phSTsMF-3MlF9Wr14Lo5PP6ljsRCmFPJPPRfkmKBQ,skétch,885,I,NA1,222,Jinx,Marksman
1640,nDYdj99yUHkbcQZ_D59Bh2fPJWowvRx0QTfvcyQu1FE6-C9F,20031028,884,I,NA1,89,Leona,Tank
1641,f6kYSWs2JrVtcCHOnmxxFI0fWfYxcbd-5SYln5wI0Kokdgtn,xiao yu meng,882,I,NA1,80,Pantheon,Fighter
1642,bcYW-id31o6QXligOntd0PvtKHYD0lH7ghJEJYcr1JPtu3I,Rathma,881,I,NA1,157,Yasuo,Fighter
1643,h2rlo3fK5slmqheyfspJMEUC772TEqI9aNvGW0KCIvGUxBs,An Nuo l,881,I,NA1,64,LeeSin,Fighter
1644,Ffv5QaIVvps2c0kzOpTfspCWSRgO00dThLOcFTg1uNb-afA,tommytomato52,880,I,NA1,81,Ezreal,Marksman
1645,6WiVcaBOOqXQL_l3mhAKS_ZDfQAOCYO1MCg4B_EWdStDilQ,Davemon,879,I,NA1,555,Pyke,Support
1646,mNRKsWwHMLCNvaW9UUxsMhXUPXQke2vZ7sbX_sXxNcyjdjs,Shogolol,877,I,NA1,89,Leona,Tank
1647,l1qwGpvi82lHpwGz9wb4pfOnUL7raWBpgTyG8Yc1Tqt8blI,Dragoon,877,I,NA1,122,Darius,Fighter
1648,nh6n6YtmqofazUHpgHdqMpIKkG5jr5hv18SEImJQpuDm2g8,MySwordCrimson,876,I,NA1,157,Yasuo,Fighter
1649,JdPNMBzP3EnCx8qy1EEcpUf1ekxVud4b1w4mlvivx_xKajmS,DSKMTMCHHH,874,I,NA1,104,Graves,Marksman
1650,DX8ziclWR2qVFMZlY100rNMe-aT_R9gTW3u_7rm--5l3cgU,Paradise City,871,I,NA1,136,AurelionSol,Mage
1651,atuvC1thUmzRmjjXMWAkzql1P9OSfLAhAFqAs92XG48t3T0,Getbáck,868,I,NA1,134,Syndra,Mage
1652,8Qq553Izk5ZclA4vCy8taH5PZH2qEhum3-C_Jlh3Yobq9yc,Kitzuo,868,I,NA1,64,LeeSin,Fighter
1653,X7gnLSvoNbe0ekqDewWj25bvUz3Q4vuUbQ_tv5kHeURS5Ts,Bu Yong Qu Caı,868,I,NA1,157,Yasuo,Fighter
1654,bY5Z_a-8OUO6V-xkQ3tONdu8-Ycg-rf02A0t5JAUCIlLtqs,TTV SaskioLoL,866,I,NA1,67,Vayne,Marksman
1655,J-VNK_TRPx_cR1WbKmgQCeoBfMuLK3h0jKxdEBO-GcqTUBLGxJdWeoAZpA,Pentaless1,866,I,NA1,20,Nunu,Tank
1656,OE_Nl6pPswJ3ggBa6Zqgo6gYgJOTTBxlMrMKRwvl_Pw5shM,0xf7,864,I,NA1,81,Ezreal,Marksman
1657,XqsOfeBstbcGtA_knEpdHAsFyheO1KJeFNkBZ2Snpt4z8sc,Teesum,864,I,NA1,40,Janna,Support
1658,BkJaYJZS2NOPqSlIsh0Nj1AD2TlsA3D7_pLk7kMth_t_jQZP,XwwX,863,I,NA1,203,Kindred,Marksman
1659,VfBx4VjV4gUoS6sYNQoab0tMstrNBHz4JrpzDjwHz963hArH,Mokokos,863,I,NA1,235,Senna,Marksman
1660,hpzN2Ik_0IrmCNMMH4b6SqNoxpY6sUZ4-6jNXNIXw6ONkG0,UCSD Best Viego,861,I,NA1,234,Viego,Assassin
1661,hAETdpHC7BlnnVTQSiZIItg1ZsoQJexYP7_NCTRqX5UIQr0,Best Riven NA,860,I,NA1,39,Irelia,Fighter
1662,Bc7Pyg8FinjmJuYdnEisqokA_eYC4sxSzfZya2Vo8LUPyhI,Sleepy LL,858,I,NA1,350,Yuumi,Support
1663,vrYCeUOB_gmh_l2e6DMXsM_gs2u2Q-trsYpKxzJT4_lFpDms,rovex7,857,I,NA1,497,Rakan,Support
1664,M2QCGuBYSPDj8nrwCWSotYSxfGYiaUIhmou6DSDbi9_2n5k,TWTV SaskioLoL,856,I,NA1,67,Vayne,Marksman
1665,6V6IPt0YWZXmOpcY8-mCTKszR7JVgUElhdX-myFbiqvGkbUFzKwnNHx_Hg,she drains me,855,I,NA1,29,Twitch,Marksman
1666,91fto1g0fNSUi4cTE-pOAjgnN92C0N3WUbBy_R9zvOecNKWd,aknid,853,I,NA1,164,Camille,Fighter
1667,yzeOBPpLBc4TbqISlNPTHaiL3xvkEQL0K6bPsEghYI7qLPY,Jido,853,I,NA1,412,Thresh,Support
